_id,cenmigID,Run,Sample_Name,BioProject,BioSample,Experiment,Organism,Serovar,isolation_source,Collection_date,Center_Name,geo_loc,geo_loc_name_country,geo_loc_name_country_continent,sub_region,Assay_Type,LibrarySource,LibrarySelection,LibraryLayout,Platform,Instrument,host_disease_stage,lat_lon,host,host_disease,asm_acc,AMR_genotypes,ftp_path
619b3cc0570f24c02dcb5c42,ERR029347,ERR029347,DR004665_06-sc-2010-10-19-990748SAMEA800389,PRJEB2295,SAMEA800389,ERX2004063,Staphylococcus aureus,,not known,2006,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c43,ERR029348,ERR029348,DB054986_06-sc-2010-10-19-990749SAMEA800348,PRJEB2295,SAMEA800348,ERX2004064,Staphylococcus aureus,,not known,2006,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c44,ERR029349,ERR029349,DM018511_06-sc-2010-10-19-990750SAMEA800310,PRJEB2295,SAMEA800310,ERX2004065,Staphylococcus aureus,,not known,2006,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c45,ERR029350,ERR029350,DM012187_04-sc-2010-10-19-990751SAMEA800309,PRJEB2295,SAMEA800309,ERX2004066,Staphylococcus aureus,,not known,2004,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c46,ERR029352,ERR029352,DM00894_05-sc-2010-10-19-990753SAMEA800307,PRJEB2295,SAMEA800307,ERX2004068,Staphylococcus aureus,,not known,2005,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c47,ERR029351,ERR029351,DM012594_04-sc-2010-10-19-990752SAMEA800308,PRJEB2295,SAMEA800308,ERX2004067,Staphylococcus aureus,,not known,2004,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c48,ERR029355,ERR029355,DR015766_07-sc-2010-10-19-990758SAMEA800193,PRJEB2295,SAMEA800193,ERX2004037,Staphylococcus aureus,,not known,2007,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c49,ERR029353,ERR029353,DM002028_04-sc-2010-10-19-990754SAMEA800349,PRJEB2295,SAMEA800349,ERX2004069,Staphylococcus aureus,,not known,2004,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c4a,ERR029356,ERR029356,DR006889_08-sc-2010-10-19-990767SAMEA800197,PRJEB2295,SAMEA800197,ERX2004046,Staphylococcus aureus,,not known,2008,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c4b,ERR029357,ERR029357,DR008606_08-sc-2010-10-19-990768SAMEA800198,PRJEB2295,SAMEA800198,ERX2004047,Staphylococcus aureus,,not known,2008,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c4c,ERR029358,ERR029358,DR007021_08-sc-2010-10-19-990769SAMEA800366,PRJEB2295,SAMEA800366,ERX2004048,Staphylococcus aureus,,not known,2008,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c4d,ERR029359,ERR029359,DR015862_07-sc-2010-10-19-990759SAMEA800243,PRJEB2295,SAMEA800243,ERX2004038,Staphylococcus aureus,,not known,2007,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c4e,ERR029360,ERR029360,DR15862_07-sc-2010-10-19-990760SAMEA800191,PRJEB2295,SAMEA800191,ERX2004039,Staphylococcus aureus,,not known,2007,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c4f,ERR029361,ERR029361,DM009703_05-sc-2010-10-19-990761SAMEA800192,PRJEB2295,SAMEA800192,ERX2004040,Staphylococcus aureus,,not known,2005,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c50,ERR029362,ERR029362,DM002623_04-sc-2010-10-19-990762SAMEA800306,PRJEB2295,SAMEA800306,ERX2004041,Staphylococcus aureus,,not known,2005,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c51,ERR029363,ERR029363,DM006204_05-sc-2010-10-19-990763SAMEA800315,PRJEB2295,SAMEA800315,ERX2004042,Staphylococcus aureus,,not known,2005,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c52,ERR029364,ERR029364,AH268_04-sc-2010-10-19-990764SAMEA800314,PRJEB2295,SAMEA800314,ERX2004043,Staphylococcus aureus,,not known,2004,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c53,ERR029365,ERR029365,AH270_04-sc-2010-10-19-990765SAMEA800187,PRJEB2295,SAMEA800187,ERX2004044,Staphylococcus aureus,,not known,2004,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c54,ERR029366,ERR029366,DB007908_04-sc-2010-10-19-990766SAMEA800188,PRJEB2295,SAMEA800188,ERX2004045,Staphylococcus aureus,,not known,2004,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c55,ERR029368,ERR029368,DR007022_08-sc-2010-10-19-990770SAMEA800189,PRJEB2295,SAMEA800189,ERX2004049,Staphylococcus aureus,,not known,2008,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c56,ERR029369,ERR029369,DM003413_04-sc-2010-10-19-990779SAMEA800373,PRJEB2295,SAMEA800373,ERX2004058,Staphylococcus aureus,,not known,2004,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c57,ERR029370,ERR029370,DM003671_04-sc-2010-10-19-990780SAMEA800242,PRJEB2295,SAMEA800242,ERX2004059,Staphylococcus aureus,,not known,2004,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c58,ERR029371,ERR029371,DR05150_05-sc-2010-10-19-990781SAMEA800241,PRJEB2295,SAMEA800241,ERX2004060,Staphylococcus aureus,,not known,2005,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c59,ERR029372,ERR029372,DR007024_08-sc-2010-10-19-990771SAMEA800190,PRJEB2295,SAMEA800190,ERX2004050,Staphylococcus aureus,,not known,2008,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c5a,ERR029373,ERR029373,M050004854_05-sc-2010-10-19-990772SAMEA800368,PRJEB2295,SAMEA800368,ERX2004051,Staphylococcus aureus,,not known,2005,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c5b,ERR029375,ERR029375,De000691_09-sc-2010-10-19-990774SAMEA800362,PRJEB2295,SAMEA800362,ERX2004053,Staphylococcus aureus,,not known,2009,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c5c,ERR029376,ERR029376,De000692_09-sc-2010-10-19-990775SAMEA800361,PRJEB2295,SAMEA800361,ERX2004054,Staphylococcus aureus,,not known,2009,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c5d,ERR029374,ERR029374,DB045885_05-sc-2010-10-19-990773SAMEA800367,PRJEB2295,SAMEA800367,ERX2004052,Staphylococcus aureus,,not known,2005,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c5e,ERR029378,ERR029378,DB011789_09-sc-2010-10-19-990777SAMEA800363,PRJEB2295,SAMEA800363,ERX2004056,Staphylococcus aureus,,not known,2009,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c5f,ERR029377,ERR029377,De000694_09-sc-2010-10-19-990776SAMEA800364,PRJEB2295,SAMEA800364,ERX2004055,Staphylococcus aureus,,not known,2009,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c60,ERR029379,ERR029379,De001724_09-sc-2010-10-19-990778SAMEA800365,PRJEB2295,SAMEA800365,ERX2004057,Staphylococcus aureus,,not known,2009,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c61,ERR029381,ERR029381,SGH491_05-sc-2010-10-19-990782SAMEA800240,PRJEB2295,SAMEA800240,ERX2004073,Staphylococcus aureus,,not known,2004,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c63,ERR029383,ERR029383,DM017019_03-sc-2010-10-19-990792SAMEA800300,PRJEB2295,SAMEA800300,ERX2004083,Staphylococcus aureus,,not known,2003,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c64,ERR029384,ERR029384,DM017561_03-sc-2010-10-19-990793SAMEA800301,PRJEB2295,SAMEA800301,ERX2004084,Staphylococcus aureus,,not known,2003,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c65,ERR029386,ERR029386,DM17445_10-sc-2010-10-19-990784SAMEA800238,PRJEB2295,SAMEA800238,ERX2004075,Staphylococcus aureus,,not known,2010,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c66,ERR029385,ERR029385,SGH493_05-sc-2010-10-19-990783SAMEA800239,PRJEB2295,SAMEA800239,ERX2004074,Staphylococcus aureus,,not known,2004,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c67,ERR029387,ERR029387,DB53649_10-sc-2010-10-19-990785SAMEA800237,PRJEB2295,SAMEA800237,ERX2004076,Staphylococcus aureus,,not known,2010,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c68,ERR029388,ERR029388,DB053660_10-sc-2010-10-19-990786SAMEA800374,PRJEB2295,SAMEA800374,ERX2004077,Staphylococcus aureus,,not known,2010,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c69,ERR029389,ERR029389,DB054202_10-sc-2010-10-19-990787SAMEA800235,PRJEB2295,SAMEA800235,ERX2004078,Staphylococcus aureus,,not known,2010,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c6a,ERR029390,ERR029390,DM017296_10-sc-2010-10-19-990788SAMEA800245,PRJEB2295,SAMEA800245,ERX2004079,Staphylococcus aureus,,not known,2010,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c6b,ERR029392,ERR029392,DM007475_05-sc-2010-10-19-990790SAMEA800298,PRJEB2295,SAMEA800298,ERX2004081,Staphylococcus aureus,,not known,2005,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c6c,ERR029457,ERR029457,DB025818_01-sc-2010-10-19-990865SAMEA800273,PRJEB2295,SAMEA800273,ERX2004117,Staphylococcus aureus,,not known,2001,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c6d,ERR029458,ERR029458,DB046586_05-sc-2010-10-19-990874SAMEA800274,PRJEB2295,SAMEA800274,ERX2004126,Staphylococcus aureus,,not known,2005,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c6e,ERR029391,ERR029391,DB017289_04-sc-2010-10-19-990789SAMEA800244,PRJEB2295,SAMEA800244,ERX2004080,Staphylococcus aureus,,not known,2004,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c6f,ERR029459,ERR029459,DB047240_05-sc-2010-10-19-990875SAMEA800275,PRJEB2295,SAMEA800275,ERX2004127,Staphylococcus aureus,,not known,2005,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c70,ERR029460,ERR029460,DB25394_08-sc-2010-10-19-990866SAMEA800257,PRJEB2295,SAMEA800257,ERX2004118,Staphylococcus aureus,,not known,2008,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c71,ERR029462,ERR029462,DB064138_08-sc-2010-10-19-990868SAMEA800255,PRJEB2295,SAMEA800255,ERX2004120,Staphylococcus aureus,,not known,2008,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c72,ERR029463,ERR029463,DB062935_08-sc-2010-10-19-990869SAMEA800254,PRJEB2295,SAMEA800254,ERX2004121,Staphylococcus aureus,,not known,2008,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c73,ERR029461,ERR029461,De002923_08-sc-2010-10-19-990867SAMEA800256,PRJEB2295,SAMEA800256,ERX2004119,Staphylococcus aureus,,not known,2008,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c74,ERR029464,ERR029464,DR007259_08-sc-2010-10-19-990870SAMEA800253,PRJEB2295,SAMEA800253,ERX2004122,Staphylococcus aureus,,not known,2008,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c75,ERR029466,ERR029466,DB026830_01-sc-2010-10-19-990872SAMEA800279,PRJEB2295,SAMEA800279,ERX2004124,Staphylococcus aureus,,not known,2001,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c76,ERR029465,ERR029465,DB027348_01-sc-2010-10-19-990871SAMEA800252,PRJEB2295,SAMEA800252,ERX2004123,Staphylococcus aureus,,not known,2001,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c77,ERR029467,ERR029467,DB044224_05-sc-2010-10-19-990873SAMEA800280,PRJEB2295,SAMEA800280,ERX2004125,Staphylococcus aureus,,not known,2005,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c78,ERR029469,ERR029469,DB070928_09-sc-2010-10-19-990876SAMEA800276,PRJEB2295,SAMEA800276,ERX2004128,Staphylococcus aureus,,not known,2009,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c79,ERR029470,ERR029470,DM017526_10-sc-2010-10-19-990885SAMEA800287,PRJEB2295,SAMEA800287,ERX2004137,Staphylococcus aureus,,not known,2010,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c7a,ERR029471,ERR029471,DM017552_10-sc-2010-10-19-990886SAMEA800288,PRJEB2295,SAMEA800288,ERX2004138,Staphylococcus aureus,,not known,2010,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c7b,ERR029473,ERR029473,DB072476_09-sc-2010-10-19-990878SAMEA800278,PRJEB2295,SAMEA800278,ERX2004130,Staphylococcus aureus,,not known,2009,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c7c,ERR029474,ERR029474,DM024450_09-sc-2010-10-19-990879SAMEA800290,PRJEB2295,SAMEA800290,ERX2004131,Staphylococcus aureus,,not known,2009,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c7d,ERR029472,ERR029472,DB071635_09-sc-2010-10-19-990877SAMEA800277,PRJEB2295,SAMEA800277,ERX2004129,Staphylococcus aureus,,not known,2009,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c7e,ERR029475,ERR029475,DB055850_09-sc-2010-10-19-990880SAMEA800291,PRJEB2295,SAMEA800291,ERX2004132,Staphylococcus aureus,,not known,2008,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c7f,ERR029476,ERR029476,DM007329_05-sc-2010-10-19-990881SAMEA800292,PRJEB2295,SAMEA800292,ERX2004133,Staphylococcus aureus,,not known,2005,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c80,ERR029477,ERR029477,DM017184_10-sc-2010-10-19-990882SAMEA800281,PRJEB2295,SAMEA800281,ERX2004134,Staphylococcus aureus,,not known,2010,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c81,ERR029478,ERR029478,DB056486_10-sc-2010-10-19-990883SAMEA800282,PRJEB2295,SAMEA800282,ERX2004135,Staphylococcus aureus,,not known,2010,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb5c82,ERR029479,ERR029479,DM017283_10-sc-2010-10-19-990884SAMEA800289,PRJEB2295,SAMEA800289,ERX2004136,Staphylococcus aureus,,not known,2010,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb6435,ERR031663,ERR031663,9023_000585-sc-2010-10-19-990951SAMEA800318,PRJEB2295,SAMEA800318,ERX1998405,Staphylococcus aureus,,not known,2009,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb6436,ERR031664,ERR031664,0063_548256-sc-2010-10-19-990952SAMEA800317,PRJEB2295,SAMEA800317,ERX1998406,Staphylococcus aureus,,not known,2010,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb6437,ERR031665,ERR031665,1364_82-sc-2010-10-19-990943SAMEA800344,PRJEB2295,SAMEA800344,ERX1998397,Staphylococcus aureus,,not known,2001,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb6438,ERR031666,ERR031666,2008_12-sc-2010-10-19-990944SAMEA800345,PRJEB2295,SAMEA800345,ERX1998398,Staphylococcus aureus,,not known,2002,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb6439,ERR031667,ERR031667,3044_211-sc-2010-10-19-990945SAMEA800338,PRJEB2295,SAMEA800338,ERX1998399,Staphylococcus aureus,,not known,2003,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb643a,ERR031668,ERR031668,4045_41-sc-2010-10-19-990946SAMEA800340,PRJEB2295,SAMEA800340,ERX1998400,Staphylococcus aureus,,not known,2004,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb643b,ERR031669,ERR031669,5064_28-sc-2010-10-19-990947SAMEA800341,PRJEB2295,SAMEA800341,ERX1998401,Staphylococcus aureus,,not known,2005,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb643c,ERR031670,ERR031670,6013_651744-sc-2010-10-19-990948SAMEA800346,PRJEB2295,SAMEA800346,ERX1998402,Staphylococcus aureus,,not known,2006,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb643d,ERR031672,ERR031672,8023_041635-sc-2010-10-19-990950SAMEA800339,PRJEB2295,SAMEA800339,ERX1998404,Staphylococcus aureus,,not known,2008,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb643e,ERR031671,ERR031671,7033_096403-sc-2010-10-19-990949SAMEA800347,PRJEB2295,SAMEA800347,ERX1998403,Staphylococcus aureus,,not known,2007,SC,Singapore; Asia,Singapore,Asia,South-eastern Asia,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina Genome Analyzer II,,,,,,,
619b3cc0570f24c02dcb6ac8,ERR1943707,ERR1943707,010110-40903SAMEA104016449,PRJEB20251,SAMEA104016449,ERX2009882,Staphylococcus aureus,,blood,1/1/2010,ST ANDREWS BIOINFORMATICS UNIT,Viet Nam; Asia,Viet Nam,Asia,South-eastern Asia,WGS,GENOMIC,PCR,PAIRED,ILLUMINA,Illumina MiSeq,,"(10.7503016, 106.6715815)",,,,,
619b3cc0570f24c02dcb6ac9,ERR1943708,ERR1943708,010210-19585SAMEA104016450,PRJEB20251,SAMEA104016450,ERX2009883,Staphylococcus aureus,,blood,2/1/2010,ST ANDREWS BIOINFORMATICS UNIT,Viet Nam; Asia,Viet Nam,Asia,South-eastern Asia,WGS,GENOMIC,PCR,PAIRED,ILLUMINA,Illumina MiSeq,,"(10.7503016, 106.6715815)",,,,,
